Name,Value,Timestamp,Step
"mpl-uda/u-ratio",0.98688763,1620778435155,75750
"mpl-uda/l-ratio",0.00022916665,1620778435161,75750
"mpl/dot-product",0.8573629,1620778435167,75750
"mpl/moving-dot-product",-0.86263394,1620778435173,75750
"mpl-cross-entropy/teacher-on-l",0.7131525,1620778435179,75750
"mpl-cross-entropy/teacher-on-u",0.5432561,1620778435185,75750
"mpl-cross-entropy/student-on-u",1.1600453,1620778435192,75750
"mpl-cross-entropy/student-on-l",0.2411246,1620778435198,75750
"mpl-lr/student",0.03680079,1620778435199,75750
"mpl-lr/teacher",0.03668978,1620778435201,75750
"mpl-uda/weight",8.0,1620778622614,76000
"mpl-uda/u-ratio",0.9868275,1620778622622,76000
"mpl-uda/l-ratio",6.25e-05,1620778622627,76000
"mpl/dot-product",0.8576642,1620778622632,76000
"mpl/moving-dot-product",-0.862631,1620778622638,76000
"mpl-cross-entropy/teacher-on-l",0.7123438,1620778622643,76000
"mpl-cross-entropy/teacher-on-u",0.54433644,1620778622648,76000
"mpl-cross-entropy/student-on-u",1.1610935,1620778622653,76000
"mpl-cross-entropy/student-on-l",0.24002266,1620778622658,76000
"mpl-lr/student",0.036716063,1620778622660,76000
"mpl-lr/teacher",0.03660503,1620778622661,76000
"mpl-val/ema-loss",1.6795309,1620778640048,76020
"mpl-val/ema-acc",0.9438,1620778640048,76020
"mpl-val/student-loss",1.6862441,1620778640049,76020
"mpl-val/student-acc",0.9409,1620778640050,76020
"mpl-uda/weight",8.0,1620778842796,76250
"mpl-uda/u-ratio",0.98700285,1620778842804,76250
"mpl-uda/l-ratio",0.00016666665,1620778842810,76250
"mpl/dot-product",0.8579079,1620778842815,76250
"mpl/moving-dot-product",-0.8626285,1620778842821,76250
"mpl-cross-entropy/teacher-on-l",0.71330357,1620778842826,76250
"mpl-cross-entropy/teacher-on-u",0.54391766,1620778842832,76250
"mpl-cross-entropy/student-on-u",1.1608685,1620778842837,76250
"mpl-cross-entropy/student-on-l",0.24089529,1620778842842,76250
"mpl-lr/student",0.036631156,1620778842844,76250
"mpl-lr/teacher",0.03652011,1620778842845,76250
"mpl-uda/weight",8.0,1620779030689,76500
"mpl-uda/u-ratio",0.9870717,1620779030695,76500
"mpl-uda/l-ratio",0.00014583333,1620779030701,76500
"mpl/dot-product",0.8576702,1620779030706,76500
"mpl/moving-dot-product",-0.8626312,1620779030711,76500
"mpl-cross-entropy/teacher-on-l",0.71197826,1620779030716,76500
"mpl-cross-entropy/teacher-on-u",0.54037535,1620779030722,76500
"mpl-cross-entropy/student-on-u",1.1580598,1620779030727,76500
"mpl-cross-entropy/student-on-l",0.23825777,1620779030732,76500
"mpl-lr/student",0.03654608,1620779030734,76500
"mpl-lr/teacher",0.03643502,1620779030735,76500
"mpl-uda/weight",8.0,1620779218501,76750
"mpl-uda/u-ratio",0.98722345,1620779218507,76750
"mpl-uda/l-ratio",0.00010416667,1620779218513,76750
"mpl/dot-product",0.8579095,1620779218518,76750
"mpl/moving-dot-product",-0.8626286,1620779218523,76750
"mpl-cross-entropy/teacher-on-l",0.7127175,1620779218528,76750
"mpl-cross-entropy/teacher-on-u",0.5433323,1620779218533,76750
"mpl-cross-entropy/student-on-u",1.1599447,1620779218539,76750
"mpl-cross-entropy/student-on-l",0.24153861,1620779218544,76750
"mpl-lr/student",0.036460835,1620779218545,76750
"mpl-lr/teacher",0.036349762,1620779218547,76750
"mpl-uda/weight",8.0,1620779405942,77000
"mpl-uda/u-ratio",0.98708373,1620779405950,77000
"mpl-uda/l-ratio",0.00010416667,1620779405956,77000
"mpl/dot-product",0.8577954,1620779405962,77000
"mpl/moving-dot-product",-0.86262953,1620779405968,77000
"mpl-cross-entropy/teacher-on-l",0.7125347,1620779405974,77000
"mpl-cross-entropy/teacher-on-u",0.5419381,1620779405979,77000
"mpl-cross-entropy/student-on-u",1.1598319,1620779405985,77000
"mpl-cross-entropy/student-on-l",0.23990566,1620779405991,77000
"mpl-lr/student",0.03637542,1620779405993,77000
"mpl-lr/teacher",0.036264338,1620779405995,77000
"mpl-val/ema-loss",1.6785259,1620779423320,77020
"mpl-val/ema-acc",0.9445,1620779423321,77020
"mpl-val/student-loss",1.6851511,1620779423322,77020
"mpl-val/student-acc",0.9408,1620779423323,77020
"mpl-uda/weight",8.0,1620779626112,77250
"mpl-uda/u-ratio",0.9872681,1620779626119,77250
"mpl-uda/l-ratio",0.00010416667,1620779626125,77250
"mpl/dot-product",0.8577321,1620779626131,77250
"mpl/moving-dot-product",-0.8626303,1620779626139,77250
"mpl-cross-entropy/teacher-on-l",0.71233803,1620779626147,77250
"mpl-cross-entropy/teacher-on-u",0.54205227,1620779626152,77250
"mpl-cross-entropy/student-on-u",1.1590306,1620779626157,77250
"mpl-cross-entropy/student-on-l",0.24023934,1620779626162,77250
"mpl-lr/student",0.036289837,1620779626164,77250
"mpl-lr/teacher",0.03617875,1620779626165,77250
"mpl-uda/weight",8.0,1620779814344,77500
"mpl-uda/u-ratio",0.98734516,1620779814352,77500
"mpl-uda/l-ratio",6.25e-05,1620779814357,77500
"mpl/dot-product",0.85782456,1620779814362,77500
"mpl/moving-dot-product",-0.8626293,1620779814367,77500
"mpl-cross-entropy/teacher-on-l",0.7124384,1620779814372,77500
"mpl-cross-entropy/teacher-on-u",0.5424086,1620779814377,77500
"mpl-cross-entropy/student-on-u",1.1598275,1620779814383,77500
"mpl-cross-entropy/student-on-l",0.23984577,1620779814388,77500
"mpl-lr/student",0.03620409,1620779814389,77500
"mpl-lr/teacher",0.036092997,1620779814391,77500
"mpl-uda/weight",8.0,1620780001269,77750
"mpl-uda/u-ratio",0.98740804,1620780001277,77750
"mpl-uda/l-ratio",6.25e-05,1620780001282,77750
"mpl/dot-product",0.85756195,1620780001287,77750
"mpl/moving-dot-product",-0.8626321,1620780001292,77750
"mpl-cross-entropy/teacher-on-l",0.7138177,1620780001297,77750
"mpl-cross-entropy/teacher-on-u",0.5419327,1620780001302,77750
"mpl-cross-entropy/student-on-u",1.1593889,1620780001307,77750
"mpl-cross-entropy/student-on-l",0.24104105,1620780001313,77750
"mpl-lr/student",0.036118172,1620780001314,77750
"mpl-lr/teacher",0.03600708,1620780001315,77750
"mpl-uda/weight",8.0,1620780187902,78000
"mpl-uda/u-ratio",0.98772967,1620780187909,78000
"mpl-uda/l-ratio",6.25e-05,1620780187915,78000
"mpl/dot-product",0.85775816,1620780187920,78000
"mpl/moving-dot-product",-0.86263007,1620780187925,78000
"mpl-cross-entropy/teacher-on-l",0.71229005,1620780187931,78000
"mpl-cross-entropy/teacher-on-u",0.5409314,1620780187936,78000
"mpl-cross-entropy/student-on-u",1.156928,1620780187941,78000
"mpl-cross-entropy/student-on-l",0.24144833,1620780187947,78000
"mpl-lr/student",0.036032096,1620780187948,78000
"mpl-lr/teacher",0.035921004,1620780187950,78000
"mpl-val/ema-loss",1.6806011,1620780204988,78020
"mpl-val/ema-acc",0.9437,1620780204989,78020
"mpl-val/student-loss",1.6814783,1620780204990,78020
"mpl-val/student-acc",0.9396,1620780204990,78020
"mpl-uda/weight",8.0,1620780377864,78250
"mpl-uda/u-ratio",0.9877292,1620780377872,78250
"mpl-uda/l-ratio",0.000125,1620780377878,78250
"mpl/dot-product",0.8574577,1620780377884,78250
"mpl/moving-dot-product",-0.862633,1620780377890,78250
"mpl-cross-entropy/teacher-on-l",0.71195257,1620780377896,78250
"mpl-cross-entropy/teacher-on-u",0.54058266,1620780377902,78250
"mpl-cross-entropy/student-on-u",1.1579846,1620780377908,78250
"mpl-cross-entropy/student-on-l",0.23945646,1620780377914,78250
"mpl-lr/student",0.03594585,1620780377916,78250
"mpl-lr/teacher",0.035834763,1620780377917,78250
"mpl-uda/weight",8.0,1620780566034,78500
"mpl-uda/u-ratio",0.98756284,1620780566041,78500
"mpl-uda/l-ratio",0.00018749999,1620780566046,78500
"mpl/dot-product",0.8576761,1620780566052,78500
"mpl/moving-dot-product",-0.862631,1620780566057,78500
"mpl-cross-entropy/teacher-on-l",0.71185595,1620780566063,78500
"mpl-cross-entropy/teacher-on-u",0.5381887,1620780566068,78500
"mpl-cross-entropy/student-on-u",1.1560612,1620780566073,78500
"mpl-cross-entropy/student-on-l",0.23906383,1620780566079,78500
"mpl-lr/student",0.03585945,1620780566080,78500
"mpl-lr/teacher",0.035748366,1620780566082,78500
"mpl-uda/weight",8.0,1620780754933,78750
"mpl-uda/u-ratio",0.9874854,1620780754942,78750
"mpl-uda/l-ratio",0.000125,1620780754948,78750
"mpl/dot-product",0.85779124,1620780754953,78750
"mpl/moving-dot-product",-0.86262965,1620780754958,78750
"mpl-cross-entropy/teacher-on-l",0.7120049,1620780754964,78750
"mpl-cross-entropy/teacher-on-u",0.53929365,1620780754969,78750
"mpl-cross-entropy/student-on-u",1.157238,1620780754975,78750
"mpl-cross-entropy/student-on-l",0.23693451,1620780754981,78750
"mpl-lr/student",0.035772886,1620780754982,78750
"mpl-lr/teacher",0.035661813,1620780754984,78750
"mpl-uda/weight",8.0,1620780942667,79000
"mpl-uda/u-ratio",0.9874199,1620780942674,79000
"mpl-uda/l-ratio",0.000125,1620780942679,79000
"mpl/dot-product",0.85745436,1620780942684,79000
"mpl/moving-dot-product",-0.8626334,1620780942689,79000
"mpl-cross-entropy/teacher-on-l",0.7120918,1620780942694,79000
"mpl-cross-entropy/teacher-on-u",0.54179186,1620780942699,79000
"mpl-cross-entropy/student-on-u",1.1583915,1620780942705,79000
"mpl-cross-entropy/student-on-l",0.23929986,1620780942710,79000
"mpl-lr/student",0.035686165,1620780942711,79000
"mpl-lr/teacher",0.0355751,1620780942713,79000
"mpl-val/ema-loss",1.6787574,1620780959773,79020
"mpl-val/ema-acc",0.9436,1620780959774,79020
"mpl-val/student-loss",1.6778445,1620780959775,79020
"mpl-val/student-acc",0.9391,1620780959776,79020
"mpl-uda/weight",8.0,1620781132625,79250
"mpl-uda/u-ratio",0.98722625,1620781132632,79250
"mpl-uda/l-ratio",0.00014583333,1620781132637,79250
"mpl/dot-product",0.8576738,1620781132643,79250
"mpl/moving-dot-product",-0.8626307,1620781132648,79250
"mpl-cross-entropy/teacher-on-l",0.71207047,1620781132653,79250
"mpl-cross-entropy/teacher-on-u",0.53785866,1620781132658,79250
"mpl-cross-entropy/student-on-u",1.1559978,1620781132663,79250
"mpl-cross-entropy/student-on-l",0.23876788,1620781132669,79250
"mpl-lr/student",0.035599284,1620781132670,79250
"mpl-lr/teacher",0.035488233,1620781132671,79250
"mpl-uda/weight",8.0,1620781320228,79500
"mpl-uda/u-ratio",0.9871847,1620781320234,79500
"mpl-uda/l-ratio",6.25e-05,1620781320241,79500
"mpl/dot-product",0.85791016,1620781320247,79500
"mpl/moving-dot-product",-0.8626284,1620781320254,79500
"mpl-cross-entropy/teacher-on-l",0.71262735,1620781320260,79500
"mpl-cross-entropy/teacher-on-u",0.5416731,1620781320267,79500
"mpl-cross-entropy/student-on-u",1.1579505,1620781320273,79500
"mpl-cross-entropy/student-on-l",0.23895524,1620781320280,79500
"mpl-lr/student",0.03551225,1620781320281,79500
"mpl-lr/teacher",0.035401214,1620781320283,79500
"mpl-uda/weight",8.0,1620781507836,79750
"mpl-uda/u-ratio",0.98751205,1620781507843,79750
"mpl-uda/l-ratio",6.25e-05,1620781507848,79750
"mpl/dot-product",0.8576468,1620781507853,79750
"mpl/moving-dot-product",-0.8626311,1620781507858,79750
"mpl-cross-entropy/teacher-on-l",0.7123558,1620781507863,79750
"mpl-cross-entropy/teacher-on-u",0.5384963,1620781507868,79750
"mpl-cross-entropy/student-on-u",1.1561162,1620781507874,79750
"mpl-cross-entropy/student-on-l",0.2392983,1620781507879,79750
"mpl-lr/student",0.03542506,1620781507880,79750
"mpl-lr/teacher",0.035314042,1620781507882,79750
"mpl-uda/weight",8.0,1620781695299,80000
"mpl-uda/u-ratio",0.987271,1620781695306,80000
"mpl-uda/l-ratio",0.00010416667,1620781695312,80000
"mpl/dot-product",0.85763615,1620781695317,80000
"mpl/moving-dot-product",-0.8626313,1620781695322,80000
"mpl-cross-entropy/teacher-on-l",0.71215624,1620781695328,80000
"mpl-cross-entropy/teacher-on-u",0.53829896,1620781695333,80000
"mpl-cross-entropy/student-on-u",1.1556615,1620781695339,80000
"mpl-cross-entropy/student-on-l",0.23981386,1620781695344,80000
"mpl-lr/student",0.035337713,1620781695345,80000
"mpl-lr/teacher",0.035226718,1620781695347,80000
"mpl-val/ema-loss",1.6776286,1620781712119,80020
"mpl-val/ema-acc",0.943,1620781712120,80020
"mpl-val/student-loss",1.674049,1620781712120,80020
"mpl-val/student-acc",0.939,1620781712121,80020
"mpl-uda/weight",8.0,1620781914185,80250
"mpl-uda/u-ratio",0.9873664,1620781914192,80250
"mpl-uda/l-ratio",0.000125,1620781914197,80250
"mpl/dot-product",0.8574504,1620781914203,80250
"mpl/moving-dot-product",-0.86263305,1620781914208,80250
"mpl-cross-entropy/teacher-on-l",0.7120971,1620781914213,80250
"mpl-cross-entropy/teacher-on-u",0.537859,1620781914219,80250
"mpl-cross-entropy/student-on-u",1.1558905,1620781914224,80250
"mpl-cross-entropy/student-on-l",0.237882,1620781914229,80250
"mpl-lr/student",0.035250217,1620781914231,80250
"mpl-lr/teacher",0.03513924,1620781914232,80250
"mpl-uda/weight",8.0,1620782101840,80500
"mpl-uda/u-ratio",0.9872623,1620782101848,80500
"mpl-uda/l-ratio",0.00014583333,1620782101854,80500
"mpl/dot-product",0.8576391,1620782101859,80500
"mpl/moving-dot-product",-0.8626313,1620782101865,80500
"mpl-cross-entropy/teacher-on-l",0.71187127,1620782101871,80500
"mpl-cross-entropy/teacher-on-u",0.5363496,1620782101877,80500
"mpl-cross-entropy/student-on-u",1.154417,1620782101883,80500
"mpl-cross-entropy/student-on-l",0.23694918,1620782101889,80500
"mpl-lr/student",0.035162568,1620782101891,80500
"mpl-lr/teacher",0.035051618,1620782101893,80500
"mpl-uda/weight",8.0,1620782289206,80750
"mpl-uda/u-ratio",0.98730356,1620782289213,80750
"mpl-uda/l-ratio",8.333333e-05,1620782289218,80750
"mpl/dot-product",0.8578934,1620782289223,80750
"mpl/moving-dot-product",-0.8626283,1620782289229,80750
"mpl-cross-entropy/teacher-on-l",0.7127984,1620782289234,80750
"mpl-cross-entropy/teacher-on-u",0.5352077,1620782289239,80750
"mpl-cross-entropy/student-on-u",1.1543545,1620782289244,80750
"mpl-cross-entropy/student-on-l",0.23592895,1620782289250,80750
"mpl-lr/student",0.03507477,1620782289251,80750
"mpl-lr/teacher",0.034963846,1620782289253,80750
"mpl-uda/weight",8.0,1620782476617,81000
"mpl-uda/u-ratio",0.9873399,1620782476623,81000
"mpl-uda/l-ratio",0.00010416667,1620782476629,81000
"mpl/dot-product",0.8576772,1620782476634,81000
"mpl/moving-dot-product",-0.8626307,1620782476639,81000
"mpl-cross-entropy/teacher-on-l",0.71144694,1620782476644,81000
"mpl-cross-entropy/teacher-on-u",0.53648645,1620782476650,81000
"mpl-cross-entropy/student-on-u",1.1540607,1620782476655,81000
"mpl-cross-entropy/student-on-l",0.23697355,1620782476660,81000
"mpl-lr/student",0.034986824,1620782476662,81000
"mpl-lr/teacher",0.03487593,1620782476663,81000
"mpl-val/ema-loss",1.6778897,1620782493725,81020
"mpl-val/ema-acc",0.9456,1620782493726,81020
"mpl-val/student-loss",1.6772184,1620782493727,81020
"mpl-val/student-acc",0.9422,1620782493728,81020
"mpl-uda/weight",8.0,1620782667425,81250
"mpl-uda/u-ratio",0.987375,1620782667433,81250
"mpl-uda/l-ratio",0.00022916665,1620782667439,81250
"mpl/dot-product",0.8575711,1620782667445,81250
"mpl/moving-dot-product",-0.86263186,1620782667452,81250
"mpl-cross-entropy/teacher-on-l",0.71213835,1620782667458,81250
"mpl-cross-entropy/teacher-on-u",0.5356427,1620782667464,81250
"mpl-cross-entropy/student-on-u",1.1527998,1620782667470,81250
"mpl-cross-entropy/student-on-l",0.2371628,1620782667476,81250
"mpl-lr/student",0.034898728,1620782667478,81250
"mpl-lr/teacher",0.034787867,1620782667479,81250
"mpl-uda/weight",8.0,1620782854687,81500
"mpl-uda/u-ratio",0.9878631,1620782854694,81500
"mpl-uda/l-ratio",8.333333e-05,1620782854699,81500
"mpl/dot-product",0.85767865,1620782854705,81500
"mpl/moving-dot-product",-0.8626308,1620782854710,81500
"mpl-cross-entropy/teacher-on-l",0.71304727,1620782854715,81500
"mpl-cross-entropy/teacher-on-u",0.5409347,1620782854721,81500
"mpl-cross-entropy/student-on-u",1.1563972,1620782854726,81500
"mpl-cross-entropy/student-on-l",0.23801786,1620782854731,81500
"mpl-lr/student",0.034810487,1620782854733,81500
"mpl-lr/teacher",0.03469966,1620782854734,81500
"mpl-uda/weight",8.0,1620783043243,81750
"mpl-uda/u-ratio",0.9879082,1620783043251,81750
"mpl-uda/l-ratio",0.00014583333,1620783043256,81750
"mpl/dot-product",0.85776556,1620783043261,81750
"mpl/moving-dot-product",-0.86262983,1620783043266,81750
"mpl-cross-entropy/teacher-on-l",0.7133181,1620783043272,81750
"mpl-cross-entropy/teacher-on-u",0.5380714,1620783043277,81750
"mpl-cross-entropy/student-on-u",1.154592,1620783043282,81750
"mpl-cross-entropy/student-on-l",0.23678097,1620783043287,81750
"mpl-lr/student",0.034722105,1620783043288,81750
"mpl-lr/teacher",0.034611315,1620783043290,81750
"mpl-uda/weight",8.0,1620783231351,82000
"mpl-uda/u-ratio",0.9879973,1620783231358,82000
"mpl-uda/l-ratio",0.00018749999,1620783231363,82000
"mpl/dot-product",0.85754234,1620783231368,82000
"mpl/moving-dot-product",-0.8626325,1620783231374,82000
"mpl-cross-entropy/teacher-on-l",0.7127494,1620783231379,82000
"mpl-cross-entropy/teacher-on-u",0.535492,1620783231384,82000
"mpl-cross-entropy/student-on-u",1.1533672,1620783231389,82000
"mpl-cross-entropy/student-on-l",0.23709603,1620783231394,82000
"mpl-lr/student",0.034633577,1620783231396,82000
"mpl-lr/teacher",0.034522824,1620783231397,82000
"mpl-val/ema-loss",1.6771114,1620783248440,82020
"mpl-val/ema-acc",0.9463,1620783248442,82020
"mpl-val/student-loss",1.6803399,1620783248443,82020
"mpl-val/student-acc",0.9454,1620783248444,82020
"mpl-uda/weight",8.0,1620783451514,82250
"mpl-uda/u-ratio",0.9880392,1620783451521,82250
"mpl-uda/l-ratio",0.00014583333,1620783451526,82250
"mpl/dot-product",0.8575228,1620783451532,82250
"mpl/moving-dot-product",-0.8626322,1620783451537,82250
"mpl-cross-entropy/teacher-on-l",0.7118082,1620783451542,82250
"mpl-cross-entropy/teacher-on-u",0.53969806,1620783451547,82250
"mpl-cross-entropy/student-on-u",1.1558411,1620783451553,82250
"mpl-cross-entropy/student-on-l",0.23632768,1620783451558,82250
"mpl-lr/student",0.034544904,1620783451559,82250
"mpl-lr/teacher",0.034434196,1620783451561,82250
"mpl-uda/weight",8.0,1620783639275,82500
"mpl-uda/u-ratio",0.98794687,1620783639283,82500
"mpl-uda/l-ratio",0.000125,1620783639289,82500
"mpl/dot-product",0.85740066,1620783639295,82500
"mpl/moving-dot-product",-0.8626334,1620783639301,82500
"mpl-cross-entropy/teacher-on-l",0.7130682,1620783639307,82500
"mpl-cross-entropy/teacher-on-u",0.5373584,1620783639313,82500
"mpl-cross-entropy/student-on-u",1.154628,1620783639319,82500
"mpl-cross-entropy/student-on-l",0.23802781,1620783639325,82500
"mpl-lr/student",0.034456093,1620783639327,82500
"mpl-lr/teacher",0.034345426,1620783639329,82500
"mpl-uda/weight",8.0,1620783828117,82750
"mpl-uda/u-ratio",0.9884169,1620783828124,82750
"mpl-uda/l-ratio",0.00010416667,1620783828129,82750
"mpl/dot-product",0.85746557,1620783828134,82750
"mpl/moving-dot-product",-0.8626333,1620783828140,82750
"mpl-cross-entropy/teacher-on-l",0.7120607,1620783828145,82750
"mpl-cross-entropy/teacher-on-u",0.53607273,1620783828150,82750
"mpl-cross-entropy/student-on-u",1.1524956,1620783828155,82750
"mpl-cross-entropy/student-on-l",0.23764864,1620783828160,82750
"mpl-lr/student",0.034367144,1620783828162,82750
"mpl-lr/teacher",0.03425652,1620783828163,82750
"mpl-uda/weight",8.0,1620784015881,83000
"mpl-uda/u-ratio",0.9878934,1620784015889,83000
"mpl-uda/l-ratio",4.1666666e-05,1620784015895,83000
"mpl/dot-product",0.85767317,1620784015901,83000
"mpl/moving-dot-product",-0.86263096,1620784015907,83000
"mpl-cross-entropy/teacher-on-l",0.7115737,1620784015913,83000
"mpl-cross-entropy/teacher-on-u",0.5373529,1620784015919,83000
"mpl-cross-entropy/student-on-u",1.1544341,1620784015925,83000
"mpl-cross-entropy/student-on-l",0.23581181,1620784015932,83000
"mpl-lr/student",0.034278054,1620784015933,83000
"mpl-lr/teacher",0.03416748,1620784015935,83000
"mpl-val/ema-loss",1.6782501,1620784032952,83020
"mpl-val/ema-acc",0.9445,1620784032952,83020
"mpl-val/student-loss",1.680548,1620784032953,83020
"mpl-val/student-acc",0.94,1620784032954,83020
"mpl-uda/weight",8.0,1620784206114,83250
"mpl-uda/u-ratio",0.9878039,1620784206121,83250
"mpl-uda/l-ratio",8.333333e-05,1620784206126,83250
"mpl/dot-product",0.8577072,1620784206132,83250
"mpl/moving-dot-product",-0.8626306,1620784206137,83250
"mpl-cross-entropy/teacher-on-l",0.71176356,1620784206142,83250
"mpl-cross-entropy/teacher-on-u",0.5358993,1620784206147,83250
"mpl-cross-entropy/student-on-u",1.1525326,1620784206152,83250
"mpl-cross-entropy/student-on-l",0.23730141,1620784206157,83250
"mpl-lr/student",0.03418883,1620784206159,83250
"mpl-lr/teacher",0.034078307,1620784206160,83250
"mpl-uda/weight",8.0,1620784393232,83500
"mpl-uda/u-ratio",0.98814,1620784393239,83500
"mpl-uda/l-ratio",8.333333e-05,1620784393244,83500
"mpl/dot-product",0.8575234,1620784393250,83500
"mpl/moving-dot-product",-0.8626325,1620784393255,83500
"mpl-cross-entropy/teacher-on-l",0.71164906,1620784393261,83500
"mpl-cross-entropy/teacher-on-u",0.5353022,1620784393266,83500
"mpl-cross-entropy/student-on-u",1.1532327,1620784393271,83500
"mpl-cross-entropy/student-on-l",0.23695132,1620784393277,83500
"mpl-lr/student",0.034099467,1620784393278,83500
"mpl-lr/teacher",0.033988997,1620784393280,83500
"mpl-uda/weight",8.0,1620784581351,83750
"mpl-uda/u-ratio",0.9879377,1620784581358,83750
"mpl-uda/l-ratio",6.25e-05,1620784581363,83750
"mpl/dot-product",0.8578144,1620784581368,83750
"mpl/moving-dot-product",-0.8626295,1620784581374,83750
"mpl-cross-entropy/teacher-on-l",0.71167773,1620784581379,83750
"mpl-cross-entropy/teacher-on-u",0.53545326,1620784581384,83750
"mpl-cross-entropy/student-on-u",1.1527063,1620784581390,83750
"mpl-cross-entropy/student-on-l",0.2364401,1620784581395,83750
"mpl-lr/student",0.03400997,1620784581397,83750
"mpl-lr/teacher",0.033899557,1620784581398,83750
"mpl-uda/weight",8.0,1620784769825,84000
"mpl-uda/u-ratio",0.98739,1620784769833,84000
"mpl-uda/l-ratio",0.000125,1620784769839,84000
"mpl/dot-product",0.85778314,1620784769845,84000
"mpl/moving-dot-product",-0.86262953,1620784769852,84000
"mpl-cross-entropy/teacher-on-l",0.7113182,1620784769858,84000
"mpl-cross-entropy/teacher-on-u",0.53596324,1620784769864,84000
"mpl-cross-entropy/student-on-u",1.1533448,1620784769870,84000
"mpl-cross-entropy/student-on-l",0.23597713,1620784769877,84000
"mpl-lr/student",0.033920344,1620784769878,84000
"mpl-lr/teacher",0.033809986,1620784769880,84000
"mpl-val/ema-loss",1.678324,1620784786736,84020
"mpl-val/ema-acc",0.9432,1620784786737,84020
"mpl-val/student-loss",1.6830643,1620784786738,84020
"mpl-val/student-acc",0.9398,1620784786739,84020
"mpl-uda/weight",8.0,1620784961172,84250
"mpl-uda/u-ratio",0.9882535,1620784961179,84250
"mpl-uda/l-ratio",0.000125,1620784961185,84250
"mpl/dot-product",0.8579133,1620784961190,84250
"mpl/moving-dot-product",-0.8626284,1620784961196,84250
"mpl-cross-entropy/teacher-on-l",0.71174884,1620784961201,84250
"mpl-cross-entropy/teacher-on-u",0.53314996,1620784961206,84250
"mpl-cross-entropy/student-on-u",1.1509305,1620784961212,84250
"mpl-cross-entropy/student-on-l",0.23434782,1620784961217,84250
"mpl-lr/student",0.033830583,1620784961219,84250
"mpl-lr/teacher",0.033720285,1620784961220,84250
"mpl-uda/weight",8.0,1620785148967,84500
"mpl-uda/u-ratio",0.9882712,1620785148974,84500
"mpl-uda/l-ratio",0.000125,1620785148980,84500
"mpl/dot-product",0.85792154,1620785148985,84500
"mpl/moving-dot-product",-0.8626286,1620785148990,84500
"mpl-cross-entropy/teacher-on-l",0.7116906,1620785148996,84500
"mpl-cross-entropy/teacher-on-u",0.535824,1620785149001,84500
"mpl-cross-entropy/student-on-u",1.1517454,1620785149006,84500
"mpl-cross-entropy/student-on-l",0.23474935,1620785149012,84500
"mpl-lr/student",0.03374069,1620785149013,84500
"mpl-lr/teacher",0.033630457,1620785149015,84500
"mpl-uda/weight",8.0,1620785335655,84750
"mpl-uda/u-ratio",0.9885179,1620785335662,84750
"mpl-uda/l-ratio",0.00014583333,1620785335668,84750
"mpl/dot-product",0.85780483,1620785335673,84750
"mpl/moving-dot-product",-0.8626295,1620785335678,84750
"mpl-cross-entropy/teacher-on-l",0.7118004,1620785335684,84750
"mpl-cross-entropy/teacher-on-u",0.5323414,1620785335689,84750
"mpl-cross-entropy/student-on-u",1.1500521,1620785335695,84750
"mpl-cross-entropy/student-on-l",0.23443455,1620785335700,84750
"mpl-lr/student",0.033650674,1620785335702,84750
"mpl-lr/teacher",0.033540502,1620785335703,84750
"mpl-uda/weight",8.0,1620785523429,85000
"mpl-uda/u-ratio",0.98860174,1620785523436,85000
"mpl-uda/l-ratio",0.00016666665,1620785523441,85000
"mpl/dot-product",0.85795397,1620785523446,85000
"mpl/moving-dot-product",-0.8626279,1620785523452,85000
"mpl-cross-entropy/teacher-on-l",0.71121377,1620785523457,85000
"mpl-cross-entropy/teacher-on-u",0.5357245,1620785523462,85000
"mpl-cross-entropy/student-on-u",1.151831,1620785523468,85000
"mpl-cross-entropy/student-on-l",0.23363245,1620785523473,85000
"mpl-lr/student",0.03356053,1620785523474,85000
"mpl-lr/teacher",0.03345042,1620785523476,85000
"mpl-val/ema-loss",1.6776919,1620785540683,85020
"mpl-val/ema-acc",0.9433,1620785540684,85020
"mpl-val/student-loss",1.6852716,1620785540685,85020
"mpl-val/student-acc",0.9419,1620785540688,85020
"mpl-uda/weight",8.0,1620785714430,85250
"mpl-uda/u-ratio",0.9883576,1620785714437,85250
"mpl-uda/l-ratio",0.00020833331,1620785714442,85250
"mpl/dot-product",0.85798794,1620785714447,85250
"mpl/moving-dot-product",-0.86262774,1620785714453,85250
"mpl-cross-entropy/teacher-on-l",0.7112674,1620785714458,85250
"mpl-cross-entropy/teacher-on-u",0.5338063,1620785714463,85250
"mpl-cross-entropy/student-on-u",1.1510983,1620785714468,85250
"mpl-cross-entropy/student-on-l",0.23356701,1620785714473,85250
"mpl-lr/student",0.033470254,1620785714475,85250
"mpl-lr/teacher",0.033360217,1620785714476,85250
"mpl-uda/weight",8.0,1620785901599,85500
"mpl-uda/u-ratio",0.9885241,1620785901608,85500
"mpl-uda/l-ratio",6.25e-05,1620785901614,85500
"mpl/dot-product",0.85784334,1620785901620,85500
"mpl/moving-dot-product",-0.862629,1620785901626,85500
"mpl-cross-entropy/teacher-on-l",0.7113897,1620785901632,85500
"mpl-cross-entropy/teacher-on-u",0.5335853,1620785901638,85500
"mpl-cross-entropy/student-on-u",1.1503145,1620785901645,85500
"mpl-cross-entropy/student-on-l",0.23447357,1620785901651,85500
